Pred,Seed_A,Seed_B,Average_Score_A,Average_FGM_A,Average_FGA_A,Average_FGM3_A,Average_FGA3_A,Average_FTM_A,Average_FTA_A,Average_OR_A,Average_DR_A,Average_Ast_A,Average_TO_A,Average_Stl_A,Average_Blk_A,Average_PF_A,Average_Wins_A,Average_WinsHome_A,Average_WinsAway_A,Average_WinsOT_A,Average_Point diff_A,Average_Point diff win_A,Average_Point diff loss_A,Average_Losses_A,Average_LossesHome_A,Average_LossesAway_A,Average_LossesOT_A,Average_Score_B,Average_FGM_B,Average_FGA_B,Average_FGM3_B,Average_FGA3_B,Average_FTM_B,Average_FTA_B,Average_OR_B,Average_DR_B,Average_Ast_B,Average_TO_B,Average_Stl_B,Average_Blk_B,Average_PF_B,Average_Wins_B,Average_WinsHome_B,Average_WinsAway_B,Average_WinsOT_B,Average_Point diff_B,Average_Point diff win_B,Average_Point diff loss_B,Average_Losses_B,Average_LossesHome_B,Average_LossesAway_B,Average_LossesOT_B,538rating_A,538rating_B,Total_Score_A,Total_FGM_A,Total_FGA_A,Total_FGM3_A,Total_FGA3_A,Total_FTM_A,Total_FTA_A,Total_OR_A,Total_DR_A,Total_Ast_A,Total_TO_A,Total_Stl_A,Total_Blk_A,Total_PF_A,Total_Game played_A,Total_Game Home_A,Total_Game Away_A,Total_Game OT_A,Total_Wins_A,Total_WinsHome_A,Total_WinsAway_A,Total_WinsOT_A,Total_Point diff_A,Total_Point diff win_A,Total_Point diff loss_A,Total_Losses_A,Total_LossesHome_A,Total_LossesAway_A,Total_LossesOT_A,Total_Score_B,Total_FGM_B,Total_FGA_B,Total_FGM3_B,Total_FGA3_B,Total_FTM_B,Total_FTA_B,Total_OR_B,Total_DR_B,Total_Ast_B,Total_TO_B,Total_Stl_B,Total_Blk_B,Total_PF_B,Total_Game played_B,Total_Game Home_B,Total_Game Away_B,Total_Game OT_B,Total_Wins_B,Total_WinsHome_B,Total_WinsAway_B,Total_WinsOT_B,Total_Point diff_B,Total_Point diff win_B,Total_Point diff loss_B,Total_Losses_B,Total_LossesHome_B,Total_LossesAway_B,Total_LossesOT_B,Total_FGA3_AmenoB,Average_LossesHome_AmenoB,Total_LossesAway_AmenoB,Average_WinsOT_AmenoB,Average_WinsAway_AmenoB,Total_Point diff win_AmenoB,Average_Point diff win_AmenoB,Average_FGA_AmenoB,Total_Score_AmenoB,Total_Game played_AmenoB,Total_Wins_AmenoB,Total_Blk_AmenoB,Average_FTA_AmenoB,Average_OR_AmenoB,Total_FGM3_AmenoB,Seed_AmenoB,Total_TO_AmenoB,Average_FTM_AmenoB,Average_Point diff_AmenoB,Average_LossesOT_AmenoB,Average_PF_AmenoB,Total_OR_AmenoB,Total_Ast_AmenoB,Total_Game Away_AmenoB,Total_LossesOT_AmenoB,Average_FGM3_AmenoB,Average_FGA3_AmenoB,Total_FTM_AmenoB,Average_Score_AmenoB,Average_DR_AmenoB,Average_Wins_AmenoB,Average_TO_AmenoB,Average_Stl_AmenoB,Total_Game OT_AmenoB,Total_FGA_AmenoB,Average_Point diff loss_AmenoB,Total_WinsHome_AmenoB,Total_WinsAway_AmenoB,Total_WinsOT_AmenoB,Average_LossesAway_AmenoB,Total_LossesHome_AmenoB,Total_DR_AmenoB,Average_Losses_AmenoB,Average_Ast_AmenoB,Total_FTA_AmenoB,Total_Losses_AmenoB,Average_WinsHome_AmenoB,Total_Stl_AmenoB,Total_Point diff_AmenoB,Total_FGM_AmenoB,Total_PF_AmenoB,538rating_AmenoB,Average_Blk_AmenoB,Total_Point diff loss_AmenoB,Total_Game Home_AmenoB,Average_FGM_AmenoB,Season
0,15,2,65.27586207,23.89655172,64,4.413793103,17.06896552,13.06896552,21.5862069,16.24137931,27.82758621,13.68965517,18,8.620689655,3.793103448,20.55172414,0.724137931,0.666666667,0.785714286,1,11.86206897,9.379310345,-3.448275862,0.275862069,0.333333333,0.214285714,0,76.09375,28.125,59.28125,4.5625,13.21875,15.28125,21.8125,12.6875,27.90625,15.03125,13.78125,7.28125,6.40625,15.46875,0.8125,0.8125,0.8125,0,31.0625,18.34375,-2.8125,0.1875,0.1875,0.1875,0,65.27,96.62,1893,693,1856,128,495,379,626,471,807,397,522,250,110,596,29,15,14,1,21,10,11,1,344,272,-100,8,5,3,0,2435,900,1897,146,423,489,698,406,893,481,441,233,205,495,32,16,16,0,26,13,13,0,994,587,-90,6,3,3,0,72,0.145833333,0,1,-0.026785714,-315,-8.964439655,4.71875,-542,-3,-5,-95,-0.226293103,3.55387931,-18,13,81,-2.212284483,-19.20043103,0,5.082974138,65,-84,-2,0,-0.148706897,3.850215517,-110,-10.81788793,-0.078663793,-0.088362069,4.21875,1.339439655,1,-41,-0.635775862,-3,-2,1,0.026785714,2,-86,0.088362069,-1.341594828,-72,2,-0.145833333,17,-650,-207,101,-31.35,-2.613146552,-10,-1,-4.228448276,2018
0,14,3,63.4516129,23.87096774,54.87096774,4.612903226,14.80645161,11.09677419,16.16129032,14.03225806,23.32258065,13,15.93548387,7.935483871,3.322580645,17.96774194,0.709677419,0.846153846,0.611111111,0,17.87096774,12.5483871,-3.612903226,0.290322581,0.153846154,0.388888889,0,77.48387097,28.19354839,62.87096774,4.806451613,15.48387097,16.29032258,23.03225806,14.61290323,29.41935484,15.77419355,16.64516129,8.64516129,4.225806452,15.09677419,0.774193548,0.8125,0.733333333,0.5,26.12903226,15.35483871,-2.290322581,0.225806452,0.1875,0.266666667,0.5,69.68,91.81,1967,740,1701,143,459,344,501,435,723,403,494,246,103,557,31,13,18,0,22,11,11,0,554,389,-112,9,2,7,0,2402,874,1949,149,480,505,714,453,912,489,516,268,131,468,31,16,15,2,24,13,11,1,810,476,-71,7,3,4,1,-21,-0.033653846,3,-0.5,-0.122222222,-87,-2.806451613,-8,-435,0,-2,-28,-6.870967742,-0.580645161,-6,11,-22,-5.193548387,-8.258064516,-0.5,2.870967742,-18,-86,3,-1,-0.193548387,-0.677419355,-161,-14.03225806,-6.096774194,-0.064516129,-0.709677419,-0.709677419,-2,-248,-1.322580645,-2,0,-1,0.122222222,-1,-189,0.064516129,-2.774193548,-213,2,0.033653846,-22,-256,-134,89,-22.13,-0.903225806,-41,-3,-4.322580645,2018
0,13,4,82,29.5,60.9375,9.5,25.5625,13.5,17.5,11.84375,27.4375,22.375,15.5,8.84375,3.40625,14.84375,0.78125,0.75,0.8125,0,27.875,16.8125,-2.875,0.21875,0.25,0.1875,1,77.06060606,28.09090909,61.96969697,4.454545455,12.66666667,16.42424242,21.09090909,14.57575758,27.33333333,13.72727273,13.48484848,6.757575758,3.515151515,16,0.727272727,0.75,0.692307692,0.5,19.51515152,13.21212121,-3.454545455,0.272727273,0.25,0.307692308,0.5,79.56,88.22,2624,944,1950,304,818,432,560,379,878,716,496,283,109,475,32,16,16,2,25,12,13,0,892,538,-92,7,4,3,2,2543,927,2045,147,418,542,696,481,902,453,445,223,116,528,33,20,13,2,24,15,9,1,644,436,-114,9,5,4,1,400,0,-1,-0.5,0.120192308,102,3.600378788,-1.03219697,81,-1,1,-7,-3.590909091,-2.732007576,157,9,51,-2.924242424,8.359848485,0.5,-1.15625,-102,263,3,1,5.045454545,12.89583333,-110,4.939393939,0.104166667,0.053977273,2.015151515,2.086174242,0,-95,0.579545455,-3,4,-1,-0.120192308,-1,-24,-0.053977273,8.647727273,-136,-2,0,60,248,17,-53,-8.66,-0.108901515,22,-4,1.409090909,2018
0,8,9,78.41935484,28.06451613,61.77419355,8.741935484,23.80645161,13.5483871,17.19354839,12.32258065,28.38709677,16.83870968,13.12903226,7.290322581,3.838709677,15.12903226,0.806451613,0.857142857,0.764705882,1,33.67741935,18.29032258,-1.451612903,0.193548387,0.142857143,0.235294118,0,66.9,24.6,57.03333333,8.733333333,26.56666667,8.966666667,12.13333333,8.3,26.53333333,14.06666667,9.7,4.2,3.833333333,13.3,0.733333333,0.692307692,0.764705882,0,15.13333333,10.46666667,-2.9,0.266666667,0.307692308,0.235294118,0,84.23,81.44,2431,870,1915,271,738,420,533,382,880,522,407,226,119,469,31,14,17,1,25,12,13,1,1044,567,-45,6,2,4,0,2007,738,1711,262,797,269,364,249,796,422,291,126,115,399,30,13,17,0,22,9,13,0,454,314,-87,8,4,4,0,-59,-0.164835165,0,1,0,253,7.823655914,4.740860215,424,1,3,4,5.060215054,4.022580645,9,-1,116,4.58172043,18.54408602,0,1.829032258,133,100,0,0,0.008602151,-2.760215054,151,11.51935484,1.853763441,0.07311828,3.429032258,3.090322581,1,204,1.448387097,3,0,1,0,-2,84,-0.07311828,2.772043011,169,-2,0.164835165,100,590,132,70,2.79,0.005376344,42,1,3.464516129,2018
0,7,10,69.25806452,26.61290323,58.58064516,5.161290323,15.35483871,10.87096774,15.77419355,12.4516129,25.83870968,15.74193548,14.90322581,5.838709677,3.225806452,15.29032258,0.677419355,0.75,0.6,0,6.774193548,8.903225806,-5.516129032,0.322580645,0.25,0.4,0,62.12903226,22.96774194,56.51612903,5.967741935,17.35483871,10.22580645,14.22580645,11.5483871,25.25806452,12.80645161,16.16129032,6.677419355,4.064516129,16.16129032,0.580645161,0.588235294,0.571428571,1,2.193548387,7.193548387,-6.096774194,0.419354839,0.411764706,0.428571429,0,85.11,81.44,2147,825,1816,160,476,337,489,386,801,488,462,181,100,474,31,16,15,0,21,12,9,0,210,276,-171,10,4,6,0,1926,712,1752,185,538,317,441,358,783,397,501,207,126,501,31,17,14,1,18,10,8,1,68,223,-189,13,7,6,0,-62,-0.161764706,0,-1,0.028571429,53,1.709677419,2.064516129,221,0,3,-26,1.548387097,0.903225806,-25,-3,-39,0.64516129,4.580645161,0,-0.870967742,28,91,1,0,-0.806451613,-2,20,7.129032258,0.580645161,0.096774194,-1.258064516,-0.838709677,-1,64,0.580645161,2,1,-1,-0.028571429,-3,18,-0.096774194,2.935483871,48,-3,0.161764706,-26,142,113,-27,3.67,-0.838709677,18,-1,3.64516129,2018
1,7,10,67.75757576,26.21212121,59.03030303,4.787878788,14.3030303,10.54545455,14.84848485,12.51515152,24.24242424,16.06060606,11.75757576,7.03030303,1.727272727,14.03030303,0.636363636,0.684210526,0.571428571,0,21.81818182,14.63636364,-3.727272727,0.363636364,0.315789474,0.428571429,0,68.96774194,25.48387097,60.58064516,7.806451613,22.22580645,10.19354839,15.93548387,12.77419355,27.74193548,16.25806452,15.03225806,7.064516129,5.096774194,17.19354839,0.677419355,0.555555556,0.846153846,0.5,11.35483871,8.419354839,-2.741935484,0.322580645,0.444444444,0.153846154,0.5,87.74,79.79,2236,865,1948,158,472,348,490,413,800,530,388,232,57,463,33,19,14,0,21,13,8,0,720,483,-123,12,6,6,0,2138,790,1878,242,689,316,494,396,860,504,466,219,158,533,31,18,13,2,21,10,11,1,352,261,-85,10,8,2,1,-217,-0.128654971,4,-0.5,-0.274725275,222,6.217008798,-1.550342131,98,2,0,-101,-1.086999022,-0.259042033,-84,-3,-78,0.351906158,10.46334311,-0.5,-3.163245357,17,26,1,-1,-3.018572825,-7.922776149,32,-1.210166178,-3.499511241,-0.041055718,-3.274682307,-0.034213099,-2,70,-0.985337243,3,-3,-1,0.274725275,-2,-60,0.041055718,-0.197458456,-4,2,0.128654971,13,368,75,-70,7.95,-3.369501466,-38,1,0.728250244,2018
1,11,6,77.53125,28.96875,67.28125,6.375,19.21875,13.21875,19.03125,14.9375,28,18.46875,16.0625,12.21875,4.78125,20.125,0.84375,0.923076923,0.789473684,0.5,26.625,14.75,-1.4375,0.15625,0.076923077,0.210526316,0.5,75.12121212,26.51515152,61.54545455,8.575757576,24.48484848,13.51515152,17.6969697,13.48484848,29.75757576,15.42424242,12.63636364,5.424242424,3.060606061,13.6969697,0.787878788,0.764705882,0.8125,1,26.60606061,17.21212121,-3.909090909,0.212121212,0.235294118,0.1875,0,81.12,88.61,2481,927,2153,204,615,423,609,478,896,591,514,391,153,644,32,13,19,2,27,12,15,1,852,472,-46,5,1,4,1,2479,875,2031,283,808,446,584,445,982,509,417,179,101,452,33,17,16,2,26,13,13,2,878,568,-129,7,4,3,0,-193,-0.158371041,1,-0.5,-0.023026316,-96,-2.462121212,5.735795455,2,-1,1,52,1.334280303,1.452651515,-79,5,97,-0.296401515,0.018939394,0.5,6.428030303,33,82,3,1,-2.200757576,-5.266098485,-23,2.410037879,-1.757575758,0.055871212,3.426136364,6.794507576,0,122,2.471590909,-1,2,-1,0.023026316,-3,-86,-0.055871212,3.044507576,25,-2,0.158371041,212,-26,52,192,-7.49,1.720643939,83,-4,2.453598485,2018
1,11,6,82.06451613,29.09677419,61.77419355,8.935483871,23.38709677,14.93548387,18.70967742,12.70967742,29.06451613,15.67741935,14.61290323,5.741935484,4.612903226,14.58064516,0.870967742,0.846153846,0.888888889,1,22.12903226,12.03225806,-0.967741935,0.129032258,0.153846154,0.111111111,0,66.25,25.85714286,61.17857143,3,11.17857143,11.53571429,18.75,14.46428571,22.28571429,12.46428571,13.5,9.642857143,3.642857143,18.17857143,0.678571429,0.785714286,0.571428571,1,10.35714286,8.142857143,-2.964285714,0.321428571,0.214285714,0.428571429,0,81.36,83.37,2544,902,1915,277,725,463,580,394,901,486,453,178,143,452,31,13,18,1,27,11,16,1,686,373,-30,4,2,2,0,1855,724,1713,84,313,323,525,405,624,349,378,270,102,509,28,14,14,1,19,11,8,1,290,228,-83,9,3,6,0,412,-0.06043956,-4,0,0.317460317,145,3.889400922,0.59562212,689,3,8,41,-0.040322581,-1.754608295,193,5,75,3.399769585,11.7718894,0,-3.597926267,-11,137,4,0,5.935483871,12.20852535,140,15.81451613,6.778801843,0.192396313,1.112903226,-3.900921659,0,202,1.996543779,0,8,0,-0.317460317,-1,277,-0.192396313,3.213133641,55,-5,0.06043956,-92,396,178,-57,-2.01,0.970046083,53,-1,3.239631336,2018
1,1,16,88.8125,34.4375,65.15625,8.09375,20.59375,11.84375,15.34375,11.71875,29.96875,22.625,12.375,10.6875,5.1875,12.15625,1,1,1,0,73.8125,36.90625,0,0,0,0,0,80.125,28.40625,71.0625,10.4375,32.90625,12.875,17.65625,15.03125,25.4375,15.9375,16.3125,12.84375,4.71875,19.5,0.71875,0.8,0.647058824,1,17.9375,13.0625,-4.09375,0.28125,0.2,0.352941176,0,112.83,67.54,2842,1102,2085,259,659,379,491,375,959,724,396,342,166,389,32,12,20,0,32,12,20,0,2362,1181,0,0,0,0,0,2564,909,2274,334,1053,412,565,481,814,510,522,411,151,624,32,15,17,2,23,12,11,2,574,418,-131,9,3,6,0,-394,-0.2,-6,-1,0.352941176,763,23.84375,-5.90625,278,0,9,15,-2.3125,-3.3125,-75,-15,-126,-1.03125,55.875,0,-7.34375,-106,214,3,0,-2.34375,-12.3125,-33,8.6875,4.53125,0.28125,-3.9375,-2.15625,-2,-189,4.09375,0,9,-2,-0.352941176,-3,145,-0.28125,6.6875,-74,-9,0.2,-69,1788,193,-235,45.29,0.46875,131,-3,6.03125,2018
1,11,6,69.63333333,24.96666667,57.93333333,8.833333333,23.4,10.86666667,14.1,9.2,26.56666667,16.83333333,12.2,4.333333333,3.7,15.56666667,0.6,0.625,0.571428571,0.833333333,5.866666667,6.566666667,-3.633333333,0.4,0.375,0.428571429,0.166666667,78.96774194,29.48387097,60.22580645,5.516129032,15.51612903,14.48387097,18.87096774,10.93548387,31.38709677,21.58064516,16.22580645,5.870967742,5.290322581,12.96774194,0.774193548,0.764705882,0.785714286,1,20.64516129,12.12903226,-1.806451613,0.225806452,0.235294118,0.214285714,0,80.95,85.55,2089,749,1738,265,702,326,423,276,797,505,366,130,111,467,30,16,14,6,18,10,8,5,176,197,-109,12,6,6,1,2448,914,1867,171,481,449,585,339,973,669,503,182,164,402,31,17,14,3,24,13,11,3,640,376,-56,7,4,3,0,221,0.139705882,3,-0.166666667,-0.214285714,-179,-5.562365591,-2.292473118,-359,-1,-6,-53,-4.770967742,-1.735483871,94,5,-137,-3.617204301,-14.77849462,0.166666667,2.598924731,-63,-164,0,1,3.317204301,7.883870968,-123,-9.334408602,-4.820430108,-0.174193548,-4.025806452,-1.537634409,3,-129,-1.82688172,-3,-3,2,0.214285714,2,-176,0.174193548,-4.747311828,-162,5,-0.139705882,-52,-464,-165,65,-4.6,-1.590322581,-53,-1,-4.517204301,2018
0,12,5,77.60606061,27.81818182,60.03030303,9.909090909,27.21212121,12.06060606,16.72727273,12.42424242,30.18181818,18.3030303,12.27272727,4.363636364,4.03030303,13.75757576,0.909090909,0.857142857,0.947368421,1,35.33333333,19.3030303,-1.636363636,0.090909091,0.142857143,0.052631579,0,69.13333333,25.86666667,56.4,6.533333333,16.73333333,10.86666667,15.96666667,12,26.06666667,15.16666667,15.43333333,10.3,4.933333333,14.06666667,0.733333333,0.888888889,0.5,0,25.66666667,15.2,-2.366666667,0.266666667,0.111111111,0.5,1,79.98,89.06,2561,918,1981,327,898,398,552,410,996,604,405,144,133,454,33,14,19,1,30,12,18,1,1166,637,-54,3,2,1,0,2074,776,1692,196,502,326,479,360,782,455,463,309,148,422,30,18,12,1,22,16,6,0,770,456,-71,8,2,6,1,396,0.031746032,-5,1,0.447368421,181,4.103030303,3.63030303,487,3,8,-15,0.760606061,0.424242424,131,7,-58,1.193939394,9.666666667,-1,-0.309090909,50,149,7,-1,3.375757576,10.47878788,72,8.472727273,4.115151515,0.175757576,-3.160606061,-5.936363636,0,289,0.73030303,-4,12,1,-0.447368421,0,214,-0.175757576,3.136363636,73,-5,-0.031746032,-165,396,142,32,-9.08,-0.903030303,17,-4,1.951515152,2018
1,12,5,77.64516129,27.22580645,61.41935484,11.90322581,32.51612903,11.29032258,16.29032258,11.25806452,24.64516129,16.58064516,12.38709677,9.064516129,1.709677419,16.87096774,0.870967742,0.875,0.866666667,1,34.58064516,19.25806452,-1.967741935,0.129032258,0.125,0.133333333,0,69.74193548,24.51612903,53.35483871,7.870967742,20.74193548,12.83870968,16.96774194,9.935483871,29.29032258,15.96774194,14.80645161,4.935483871,3.903225806,15.93548387,0.774193548,0.75,0.8,0,18.70967742,11.48387097,-2.129032258,0.225806452,0.25,0.2,0,78.55,87.15,2407,844,1904,369,1008,350,505,349,764,514,384,281,53,523,31,16,15,1,27,14,13,1,1072,597,-61,4,2,2,0,2162,760,1654,244,643,398,526,308,908,495,459,153,121,494,31,16,15,0,24,12,12,0,580,356,-66,7,4,3,0,365,-0.125,-1,1,0.066666667,241,7.774193548,8.064516129,245,0,3,-68,-0.677419355,1.322580645,125,7,-75,-1.548387097,15.87096774,0,0.935483871,41,19,0,0,4.032258065,11.77419355,-48,7.903225806,-4.64516129,0.096774194,-2.419354839,4.129032258,1,250,0.161290323,2,1,1,-0.066666667,-2,-144,-0.096774194,0.612903226,-21,-3,0.125,128,492,84,29,-8.6,-2.193548387,5,0,2.709677419,2018
0,14,3,60,23.53125,54.6875,3.25,10.71875,9.6875,13.65625,11.46875,23.40625,13.53125,14.625,6.75,2.15625,17.21875,0.71875,0.8,0.647058824,0.5,14.75,11.34375,-3.96875,0.28125,0.2,0.352941176,0.5,81.16129032,30.06451613,65.83870968,7.193548387,19.87096774,13.83870968,19,15.41935484,27.5483871,15.35483871,13.29032258,7.419354839,3.709677419,15.64516129,0.806451613,0.866666667,0.75,1,34.19354839,19.83870968,-2.741935484,0.193548387,0.133333333,0.25,0,73.64,92.73,1920,753,1750,104,343,310,437,367,749,433,468,216,69,551,32,15,17,2,23,12,11,1,472,363,-127,9,3,6,1,2516,932,2041,223,616,429,589,478,854,476,412,230,115,485,31,15,16,1,25,13,12,1,1060,615,-85,6,2,4,0,-273,0.066666667,2,-0.5,-0.102941176,-252,-8.494959677,-11.15120968,-596,1,-2,-46,-5.34375,-3.950604839,-119,11,56,-4.151209677,-19.44354839,0.5,1.57358871,-111,-43,1,1,-3.943548387,-9.152217742,-119,-21.16129032,-4.142137097,-0.087701613,1.334677419,-0.669354839,1,-291,-1.226814516,-1,-1,0,0.102941176,1,-105,0.087701613,-1.82358871,-152,3,-0.066666667,-14,-588,-179,66,-19.09,-1.553427419,-42,0,-6.533266129,2018
1,4,13,67.80645161,26.19354839,62.41935484,4.806451613,15.67741935,10.61290323,15.74193548,13.19354839,26.61290323,16.03225806,15.09677419,8.612903226,6.032258065,18.29032258,0.806451613,0.777777778,0.846153846,1,21.29032258,14.29032258,-3.64516129,0.193548387,0.222222222,0.153846154,0,70.90625,28.03125,63.625,4.84375,13.78125,10,13.09375,12.09375,22.6875,16.46875,9.1875,10,3.625,14.46875,0.9375,0.866666667,1,0,32.875,17.15625,-0.71875,0.0625,0.133333333,0,0,85.65,78.69,2102,812,1935,149,486,329,488,409,825,497,468,267,187,567,31,18,13,2,25,14,11,2,660,443,-113,6,4,2,0,2269,897,2036,155,441,320,419,387,726,527,294,320,116,463,32,15,17,0,30,13,17,0,1052,549,-23,2,2,0,0,45,0.088888889,2,1,-0.153846154,-106,-2.865927419,-1.205645161,-167,-1,-5,71,2.648185484,1.099798387,-6,-9,174,0.612903226,-11.58467742,0,3.821572581,22,-30,-4,0,-0.037298387,1.896169355,9,-3.099798387,3.925403226,-0.131048387,5.909274194,-1.387096774,2,-101,-2.92641129,1,-6,2,0.153846154,2,99,0.131048387,-0.436491935,69,4,-0.088888889,-53,-392,-85,104,6.96,2.407258065,-90,3,-1.837701613,2018
1,1,16,82.03030303,30.15151515,64,7.484848485,19.09090909,14.24242424,19.3030303,13.66666667,23.90909091,15.90909091,10.57575758,8.696969697,3.696969697,14.45454545,0.96969697,0.941176471,1,0,52.60606061,26.63636364,-0.333333333,0.03030303,0.058823529,0,0,64.44827586,22.24137931,56.55172414,5.275862069,18.34482759,14.68965517,20.27586207,11.10344828,25.03448276,11.72413793,17.51724138,10.82758621,2.482758621,17.48275862,0.551724138,0.416666667,0.647058824,0,-0.206896552,7.103448276,-7.206896552,0.448275862,0.583333333,0.352941176,0,102.16,62.81,2707,995,2112,247,630,470,637,451,789,525,349,287,122,477,33,17,16,0,32,16,16,0,1736,879,-11,1,1,0,0,1869,645,1640,153,532,426,588,322,726,340,508,314,72,507,29,12,17,0,16,5,11,0,-6,206,-209,13,7,6,0,98,-0.524509804,-6,0,0.352941176,673,19.53291536,7.448275862,838,4,16,50,-0.972831766,2.563218391,94,-15,-159,-0.44723093,52.81295716,0,-3.028213166,129,185,-1,0,2.208986416,0.746081505,44,17.58202717,-1.12539185,0.417972832,-6.941483804,-2.13061651,0,472,6.873563218,11,5,0,-0.352941176,-6,63,-0.417972832,4.184952978,49,-12,0.524509804,-27,1742,350,-30,39.35,1.214211076,198,5,7.910135841,2018
0,14,3,60.15625,21.65625,56.09375,6,18.84375,10.84375,14.15625,9.46875,21.96875,13.09375,10.875,7.9375,3.25,14,0.59375,0.5,0.6875,0,5.125,7,-4.4375,0.40625,0.5,0.3125,1,85.12121212,32.03030303,70.72727273,8.606060606,24.39393939,12.45454545,16.87878788,13.60606061,27.24242424,14.63636364,11.48484848,8.636363636,4.909090909,14.87878788,0.818181818,0.866666667,0.777777778,0.666666667,27.93939394,16.57575758,-2.606060606,0.181818182,0.133333333,0.222222222,0.333333333,75.17,93.97,1925,693,1795,192,603,347,453,303,703,419,348,254,104,448,32,16,16,2,19,8,11,0,164,224,-142,13,8,5,2,2809,1057,2334,284,805,411,557,449,899,483,379,285,162,491,33,15,18,3,27,13,14,2,922,547,-86,6,2,4,1,-202,0.366666667,1,-0.666666667,-0.090277778,-323,-9.575757576,-14.63352273,-884,-1,-8,-58,-2.722537879,-4.137310606,-92,11,-31,-1.610795455,-22.81439394,0.666666667,-0.878787879,-146,-64,-2,1,-2.606060606,-5.550189394,-64,-24.96496212,-5.273674242,-0.224431818,-0.609848485,-0.698863636,-1,-539,-1.831439394,-5,-3,-2,0.090277778,6,-196,0.224431818,-1.542613636,-104,7,-0.366666667,-31,-758,-364,-43,-18.8,-1.659090909,-56,1,-10.37405303,2018
1,9,8,78.86666667,27.8,65.26666667,6.933333333,20.83333333,16.33333333,22.06666667,12.53333333,27.03333333,14.63333333,11.46666667,8.633333333,2.766666667,15.06666667,0.666666667,0.736842105,0.545454545,0,22.06666667,15.33333333,-4.3,0.333333333,0.263157895,0.454545455,0,73.63333333,26.13333333,64.36666667,9.733333333,31,11.63333333,15.53333333,14.13333333,24.93333333,15.86666667,14.4,8.433333333,3.3,15.56666667,0.733333333,0.764705882,0.692307692,1,15.26666667,10,-2.366666667,0.266666667,0.235294118,0.307692308,0,86.06,83.57,2366,834,1958,208,625,490,662,376,811,439,344,259,83,452,30,19,11,0,20,14,6,0,662,460,-129,10,5,5,0,2209,784,1931,292,930,349,466,424,748,476,432,253,99,467,30,17,13,1,22,13,9,1,458,300,-71,8,4,4,0,-305,0.027863777,1,-1,-0.146853147,160,5.333333333,0.9,157,0,-2,-16,6.533333333,-1.6,-84,1,-88,4.7,6.8,0,-0.5,-48,-37,-2,0,-2.8,-10.16666667,141,5.233333333,2.1,-0.066666667,-2.933333333,0.2,-1,27,-1.933333333,1,-3,-1,0.146853147,1,63,0.066666667,-1.233333333,196,2,-0.027863777,6,204,50,-15,2.49,-0.533333333,-58,2,1.666666667,2018
0,8,9,71.03225806,26.06451613,60.77419355,5.161290323,17.03225806,13.74193548,20,13.09677419,26.25806452,13.87096774,17.4516129,9.709677419,3.451612903,18.41935484,0.677419355,0.7,0.636363636,0,15.29032258,11.93548387,-4.290322581,0.322580645,0.3,0.363636364,0,72.1875,26.34375,64.375,8.65625,25.0625,10.84375,15.28125,12.21875,25.84375,17.09375,12,10.5625,4.375,16.5,0.84375,0.857142857,0.833333333,1,28.0625,17.03125,-3,0.15625,0.142857143,0.166666667,0,84.59,79.85,2202,808,1884,160,528,426,620,406,814,430,541,301,107,571,31,20,11,0,21,14,7,0,474,370,-133,10,6,4,0,2310,843,2060,277,802,347,489,391,827,547,384,338,140,528,32,14,18,1,27,12,15,1,898,545,-96,5,2,3,0,-274,0.157142857,1,-1,-0.196969697,-175,-5.095766129,-3.600806452,-108,-1,-6,-33,4.71875,0.878024194,-117,-1,157,2.898185484,-12.77217742,0,1.919354839,15,-117,-7,0,-3.494959677,-8.030241935,79,-1.155241935,0.414314516,-0.166330645,5.451612903,-0.852822581,-1,-176,-1.290322581,2,-8,-1,0.196969697,4,-13,0.166330645,-3.222782258,131,5,-0.157142857,-37,-424,-35,43,4.74,-0.923387097,-37,6,-0.279233871,2018
0,13,4,72.40625,26.71875,61.15625,4.84375,16.46875,14.125,19.28125,14.15625,25.5625,14.5,13.53125,9.53125,3.5625,15.53125,0.84375,0.75,0.9375,0,27.3125,15.5,-1.84375,0.15625,0.25,0.0625,0,67.96875,25.84375,61.75,7,22.65625,9.28125,14.53125,12.90625,28.03125,13.65625,14.46875,7.40625,5.1875,16.84375,0.6875,0.705882353,0.666666667,0,12.875,11.15625,-4.71875,0.3125,0.294117647,0.333333333,1,81.47,91.3,2317,855,1957,155,527,452,617,453,818,464,433,305,114,497,32,16,16,0,27,12,15,0,874,496,-59,5,4,1,0,2175,827,1976,224,725,297,465,413,897,437,463,237,166,539,32,17,15,1,22,12,10,0,412,357,-151,10,5,5,1,-198,-0.044117647,-4,0,0.270833333,139,4.34375,-0.59375,142,0,5,-52,4.75,1.25,-69,9,-30,4.84375,14.4375,-1,-1.3125,40,27,1,-1,-2.15625,-6.1875,155,4.4375,-2.46875,0.15625,-0.9375,2.125,-1,-19,2.875,0,5,0,-0.270833333,-1,-79,-0.15625,0.84375,152,-5,0.044117647,68,462,28,-42,-9.83,-1.625,92,-1,0.875,2018
